State,State Code,Insurance Company,DME Supplier,DME URL
South Carolina,SC,QualChoice,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Quartz,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Reserve National Insurance Company,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,ResourceOne Administrators,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,S & S Health,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Samaritan,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Sana Benefits,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Sanford Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Scott & White Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Sedgwick,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Select Administrative Services,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Select Health,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Self Insured Services Company,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Sentara Health Plans,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Sentry Insurance,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,SIHO,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,SIX DEGREES HEALTH,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,SmartHealth,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,SMS National,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Sound Health and Wellness,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,South Central Preferred,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Starmark,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,TCC Benefits Administrator - Thomas Cooper Company,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,The American Worker,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,The American Worker (f.k.a Century Healthcare),Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,The Empire Plan,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,The Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Tricare,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,TriCare – East Region,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Tricare East,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Tricare Overseas,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Trilogy,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,TriWest Healthcare Alliance,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,TRPN,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Trustmark,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Tufts Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Ucare,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,UHC ALL SAVERS,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,UHC SHARED SERVICES,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,UHC STUDENT RESOURCES,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,UHC SUREST,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,UHIS,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,UMR,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,UMWA Health & Retirement Funds,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Unicare,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,United,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,United Healthcare,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,United Healthcare  Commercial and Medicare,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,United Healthcare All Savers,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,United Healthcare Medicaid,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,United Healthcare Shared Services,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,United Student Resources,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,UPMC,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,US Family Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,USA MANAGED CARE ORGANIZATIONS,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Valenz,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Valenz f.k.a United Claim Solutions (PPO Network),Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,WebTPA,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Wellcare,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,WellFirst Health,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,WellMed,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Wellpoint,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,World Trade Center,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,Zelis,Motif Medical,https://motifmedical.com/insurance/qualify
South Carolina,SC,ZENITH ADMIN,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,A&S Financial,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Access Health Services - TPA,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Aetna,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Aetna Atlantic Health,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Aetna National,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Affinity,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,All Savers Health Plans,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Allegiance,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Alliant Health,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Allied Health Benefits,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,AllWays Health Partners,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Alternative Insurance Resources,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Ambetter,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,AmBetter Commercial,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,AmeriBen,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,America's Choice Provider Network,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,American Health Advantage of Tennessee,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,American Health Plans,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,American Healthcare Alliance,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,American PPO,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,AmeriGroup,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Amerigroup- Wellpoint,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,AmeriHealth,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Ametros,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Ancillary Care Services,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Anthem BCBCS,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Anthem BCBS,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Anthem Blue Cross Blue Shield,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Anthem Medicaid,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Arcbest Corporation,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,ASURIS,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Atrio Health Plans,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Badger Care,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Baptist Health Services Group of the Mid-South,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,BCE Emergis,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Beacon Health,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Beech Street,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Benefit Assistance Corp,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Benefits Management Services,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Blue Benefit Administrators,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Blue Cross Blue Shield,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,BlueCareTenncare,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,BlueCross BlueShield of Tennessee,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Bluegrass Family Health,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,BMI Benefits LLC,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Boulder Admin,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Bright Health,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Buckeye Community Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,CareFirst BCBS,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Careington International,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Caresource,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,CAREVALENT GILSBAR,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Cedar Valley Community Healthcare,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Cedar Valley Hospice - Transportation,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Centene,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Century Health Solutions,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Cerner Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,CHAMP VA,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,CHN Solutions,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Choice Care Network,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Cigna,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Cigna HealthSpring of Arkansas/Tennessee,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,ClearPrice Networks,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Clover Health,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,CMN Inc. Global,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Coastal Care Services,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Cofinity Health Benefits,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Common Ground Health Care,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Commonwealth Care Alliance,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Community Care,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Community Health Options,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Community Services Network,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Compass Rose Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,CompDME,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Connecticare,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,CONSOCIATE CARE,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Continental Benefits,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Cook County Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,CoreSource,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Coventry Health Care,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Coverkids,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,CuraeChoice,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Delta Health Systems,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Deseret Mutual Benefit Administrators,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Eagle Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,EBMS,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,EBPA,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Emblem Health,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Employer's Choice Network (ECN),Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Employers Health Network,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Exceedent,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Farm Bureau Health Plans,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Fidelis Care,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,First Choice Health,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Friday Health Plan,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Galaxy Health Network,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,Gateway Health,Motif Medical,https://motifmedical.com/insurance/qualify
Tennessee,TN,GEHA,Motif Medical,https://motifmedical.com/insurance/qualify
